income,age,employment_years,debt_to_income_ratio,credit_history_months,previous_defaults,loan_amount,num_credit_accounts,monthly_expenses,savings_balance,monthly_income,disposable_income,loan_to_income_ratio,credit_experience,savings_to_income_ratio,age_employment_ratio,creditworthy
34653.048742239014,32,17,0.8793244633625606,17,0,4498.27403082962,4,518.2059704189774,1786.9267983897548,2887.754061853251,2369.548091434274,0.12980889688204028,1.4166666666666667,0.05156622182600772,0.53125,0
67446.41273441356,49,4,0.5142270112659776,239,0,33471.01087987902,4,1796.712980087737,14999.664460875896,5620.534394534464,3823.821414446727,0.49626080206339745,19.916666666666668,0.2223938064718234,0.08163265306122448,0
53666.84011476704,45,28,0.539191079513633,136,0,40926.30408337328,2,5019.287085235239,19712.668707556804,4472.236676230586,-547.0504090046525,0.7625994747567026,11.333333333333334,0.3673156210688216,0.6222222222222222,0
93796.05866435345,39,38,0.2550934328323794,120,0,1000.0,7,1216.5654917726426,22002.595971168943,7816.338222029454,6599.772730256812,-0.038401962436621466,10.0,0.2345791100871798,0.9743589743589743,1
33834.03429289697,58,33,0.7678763636337114,223,0,46159.862999620615,6,1271.790103889724,3625.127922517399,2819.502857741414,1547.7127538516902,1.3643026604519135,18.583333333333332,0.10714441828411958,0.5689655172413793,0
33205.56315638448,34,22,0.7517945873672564,142,0,31969.48767699408,3,1761.9489539676397,10809.748496563438,2767.13026303204,1005.1813090644005,0.9627750484589285,11.833333333333334,0.32554028509180793,0.6470588235294118,0
38012.14709111956,76,4,0.5883656892176566,111,0,23943.66852580944,8,4661.270464477713,3271.749327877084,3167.678924259963,-1493.5915402177502,0.6298951876728686,9.25,0.08607115299312924,0.05263157894736842,0
15000.0,43,29,0.21266428651134284,184,0,15597.652632232463,8,5152.931798277783,14386.69591374619,626.8404594836551,-4526.091338794128,2.073580871104036,15.333333333333334,1.9125940388932046,0.6744186046511628,0
39484.899566384775,61,5,0.09701821823708945,21,0,48867.41615243498,1,4522.583918222665,1284.3014298156693,3290.4082971987314,-1232.1756210239332,1.2376229062017914,1.75,0.032526394746336174,0.08196721311475409,0
34817.34676892604,24,3,0.06423857585712589,247,0,38455.09649033601,3,4615.563816483139,14387.032717702758,2901.4455640771703,-1714.1182524059686,1.104480957309952,20.583333333333332,0.41321450520586384,0.125,0
53007.87572952415,59,28,0.5926960666428778,231,0,32362.351778149703,5,5477.8531872721815,5793.340370209533,4417.322977460346,-1060.5302098118354,0.6105196884946028,19.25,0.10929206821587037,0.4745762711864407,0
56835.11951554319,74,22,0.8250353191428,247,1,14028.962466949528,2,500.0,19348.18324457756,4736.259959628599,4431.007725554624,0.2468361567025984,20.583333333333332,0.3404265427696734,0.2972972972972973,0
87523.41678431773,43,5,0.8583304317809248,146,1,49212.71840350583,5,1162.6681303356593,13429.700024727461,7293.61806535981,6130.949935024151,0.5622805897166901,12.166666666666666,0.1534412219968744,0.11627906976744186,0
69008.476763721,42,31,0.4636220743434498,204,1,25455.267369322137,3,1948.8972594810725,4724.3801507429835,5750.7063969767505,3801.809137495678,0.36887160191172963,17.0,0.06846086701665433,0.7380952380952381,0
38461.92688675194,27,17,0.7842712993067169,117,0,29485.26185587181,9,3155.592398523286,23386.184190157095,3205.160573895995,49.56817537270899,0.7666090662251217,9.75,0.6080346483683939,0.6296296296296297,0
32031.70657303284,76,14,0.9468801963410236,132,0,26095.890972663223,1,3150.73206963963,3331.4975715935175,2669.30888108607,-481.42318855356007,0.8146893738915891,11.0,0.10400624656065845,0.18421052631578946,0
59838.38343013011,62,39,0.275170112488068,26,0,13516.743030679101,4,3174.133002467646,34109.03274901107,4986.5319525108425,1812.3989500431967,0.22588750323547488,2.1666666666666665,0.5700192885196883,0.6290322580645161,1
23595.335859587158,36,31,0.39796034638075717,152,1,29795.814788753072,6,4251.328852386801,14575.900991226163,1966.2779882989298,-2285.0508640878716,1.2627840928420844,12.666666666666666,0.6177450101988586,0.8611111111111112,0
86629.17531708707,28,8,0.9314789925966807,94,1,35454.078421876045,9,500.0,46750.40364109129,7219.097943090589,7095.867735917038,0.40926256416621976,7.833333333333333,0.5396611877000065,0.2857142857142857,0
73588.80241442574,30,36,0.33823096731728486,208,0,18375.88884799567,3,2789.5020316764953,554.1188668167424,6132.400201202145,3342.8981695256493,0.2497103940421432,17.333333333333332,0.00752993456390476,1.2,1
40616.4869579059,70,9,0.9138762903217963,90,0,28511.149911584664,3,3398.4138043691714,3202.549153584412,3384.7072464921584,-13.706557877012983,0.7019600178896082,7.5,0.07884850201110373,0.12857142857142856,0
15737.309418182449,25,19,0.9810448622544657,172,0,25877.491365654183,5,2511.7411982885974,13519.480335609653,1311.442451515204,-1200.2987467733933,1.6443402539798861,14.333333333333334,0.8590719020869998,0.76,0
77077.44748330826,57,5,0.6618107285744247,77,1,38726.96994211995,7,3283.70463061961,25542.528854912725,6423.120623609022,3139.415992989412,0.5024422993574947,6.416666666666667,0.3313878402686358,0.08771929824561403,0
47709.20309494764,21,2,0.8168902895041683,14,0,20515.880930970914,5,4533.316714033754,291.92810857598994,3975.76692457897,-557.5497894547839,0.43001935895138704,1.1666666666666667,0.006118905570378409,0.09523809523809523,0
74756.32623946923,64,10,0.7495455642210852,286,1,28398.564455266114,8,3093.3327749855484,0.09296018792593186,6229.693853289103,3136.361078303554,0.3798817556161886,23.833333333333332,1.2435093135549445e-06,0.15625,0
18111.44682411266,48,16,0.6995342576155238,263,0,31557.541019884215,5,6206.67741073792,2960.4041192770314,1509.2872353427217,-4697.390175395198,1.7424086173982583,21.916666666666668,0.16345486630784792,0.3333333333333333,0
38012.499540924546,45,31,0.30693107298123257,280,0,20176.49356333648,7,4426.330850763825,19158.18223338598,3167.7082950770455,-1258.6225556867794,0.5307857627624386,23.333333333333332,0.5039969079844417,0.6888888888888889,0
50104.87399436366,28,3,0.057094337907943715,243,0,12619.681484807326,6,3399.1898092011884,14573.74132138631,4175.406166196972,776.2163569957834,0.2518653471961016,20.25,0.29086474347836344,0.10714285714285714,1
50939.61187529484,60,3,0.3430517325196506,25,0,15060.90821121843,2,3755.5951341968216,4159.359295788943,4244.96765627457,489.3725220777483,0.2956620134462157,2.0833333333333335,0.08165274808083466,0.05,0
40998.69057041513,18,16,0.6669359852039066,238,0,31137.850547928676,3,4114.977509882468,20.13289653645127,3416.557547534594,-698.4199623478744,0.7594840253361144,19.833333333333332,0.0004910619401825305,0.8888888888888888,0
62456.99864694997,66,18,0.10252919822780138,226,0,21470.258300841062,4,5528.132900353579,8090.199590657416,5204.749887245831,-323.3830131077484,0.3437606475809984,18.833333333333332,0.129532314487105,0.2727272727272727,0
28647.591412348112,64,4,0.011917982978242092,22,0,21271.15812121535,5,4761.433614464821,2717.5028858675664,2387.299284362343,-2374.1343301024785,0.7425112224983332,1.8333333333333333,0.09485973346772279,0.0625,0
47152.41029957413,69,31,0.13969237260293865,94,0,34062.213505236,9,3771.3086328244244,13688.825444364766,3929.3675249645107,158.0588921400863,0.7223854154820087,7.833333333333333,0.29031019533032015,0.4492753623188406,0
52405.912634237975,55,21,0.7157359264107953,201,1,40292.372845429694,6,1907.0194404214383,5912.219546476969,4367.159386186498,2460.1399457650596,0.7688516585265185,16.75,0.11281588754575722,0.38181818181818183,0
60288.77668117498,41,5,0.972793701656444,89,0,42875.738100172304,1,3622.3913787042193,11350.748090434423,5024.064723431248,1401.673344727029,0.7111727996557632,7.416666666666667,0.18827298736646395,0.12195121951219512,0
64232.2975617778,71,34,0.9830646996148205,92,0,15812.482628463891,3,3868.4024000913505,19126.31873820142,5352.691463481483,1484.2890633901325,0.2461765066593741,7.666666666666667,0.2977679370694466,0.4788732394366197,0
27507.158163242617,77,21,0.4939791491401879,159,0,38841.18428196489,7,4166.7794130487155,7673.531872510563,2292.263180270218,-1874.5162327784974,1.4120391518258602,13.25,0.27896490895103015,0.2727272727272727,0
19317.716585287555,74,0,0.8693523009923474,233,0,56274.74640322977,8,1899.1509497518664,4094.061750127058,1609.8097154406296,-289.3412343112368,2.9131158516989957,19.416666666666668,0.211933006266647,0.0,0
75553.53643797018,64,19,0.7368264557515041,269,1,26891.05299445508,7,4107.107201568518,14676.933541988808,6296.128036497515,2189.020834928997,0.35592050699748207,22.416666666666668,0.19425872346873718,0.296875,0
56646.28023959183,48,21,0.5010402369846034,228,0,23900.347101160107,5,4200.768059849781,3081.3956021107797,4720.52335329932,519.7552934495388,0.4219226222811258,19.0,0.05439713938987113,0.4375,0
35030.26926886893,58,10,0.5727605329550868,126,0,20773.586242489,8,1185.2009938078145,22211.785413764665,2919.189105739077,1733.9881119312627,0.5930181718857152,10.5,0.6340740701500708,0.1724137931034483,0
81023.03951045046,63,12,0.13722714661687108,178,0,9043.64223191498,9,1197.8529658752168,741.0697632814855,6751.919959204205,5554.066993328988,0.11161815560805417,14.833333333333334,0.009146407833612579,0.19047619047619047,1
52313.49268585717,67,2,0.9376614606165921,9,0,37633.80244607258,7,4677.023053189372,18046.540953855983,4359.457723821431,-317.56532936794156,0.7193899797909458,0.75,0.3449691471037036,0.029850746268656716,0
73585.94368127652,43,8,0.3519297707317768,133,0,23967.081336906038,9,1717.2487330450347,960.2173289623887,6132.16197343971,4414.913240394675,0.3257018954695326,11.083333333333334,0.013048923217202826,0.18604651162790697,1
51350.36962820218,66,11,0.4461492564571695,115,1,22754.352669639935,1,5306.602922842527,577.7422973191393,4279.197469016848,-1027.4054538256787,0.4431195497596379,9.583333333333334,0.011250986146783975,0.16666666666666666,0
91214.95849763975,67,22,0.6716602309978987,42,1,35310.15157120248,9,2581.5932468336086,4513.890601142505,7601.246541469979,5019.65329463637,0.38710922147836263,3.5,0.04948629781220923,0.3283582089552239,0
85106.81684886408,22,13,0.33390247152655395,76,0,36692.245763080486,3,3577.304771651571,31361.295706452627,7092.23473740534,3514.9299657537686,0.4311316898179845,6.333333333333333,0.36849334598126504,0.5909090909090909,1
45020.71703041853,37,32,0.25425916098893053,294,0,15987.350970027766,6,3504.4443424909646,41035.5005454746,3751.726419201544,247.28207671057953,0.35511098055648055,24.5,0.9114803861908443,0.8648648648648649,0
69431.4190190871,69,17,0.6310493932702206,36,0,16345.535125293432,8,1928.2956080234974,2257.3503251054863,5785.951584923925,3857.655976900428,0.23541986259563483,3.0,0.03251194282065483,0.2463768115942029,0
62907.51899170295,58,8,0.02498408228184945,273,0,15679.665392710722,3,5085.684495045244,1609.1733704026929,5242.293249308579,156.60875426333496,0.24924946403908818,22.75,0.02557998465358221,0.13793103448275862,0
77372.63115064698,28,22,0.7207251120266789,16,0,56702.71454196917,4,2583.036301701808,4353.368565643991,6447.719262553915,3864.6829608521066,0.7328523497096432,1.3333333333333333,0.05626496735218741,0.7857142857142857,0
30701.53078839791,73,9,0.5140233698765098,37,0,47157.18979995247,7,3088.183231033997,4111.112790962059,2558.4608990331594,-529.7223320008375,1.5359882256350925,3.0833333333333335,0.13390579184135162,0.1232876712328767,0
63721.02919996879,71,18,0.6057537305209344,62,0,35605.60633811903,7,500.0,14254.214708440835,5310.085766664066,5283.334172874826,0.5587732462132999,5.166666666666667,0.2236971826633305,0.2535211267605634,0
71168.48973699176,50,4,0.6318801592468851,171,0,19368.831427590336,4,995.4142637279674,5869.852234862103,5930.707478082647,4935.29321435468,0.27215459396664504,14.25,0.08247824643398449,0.08,0
15000.0,67,22,0.5270501564925637,193,1,21146.064515228245,9,4690.6931768489385,15135.987168310992,1235.4341892948094,-3455.258987554129,1.4263584885420257,16.083333333333332,1.0209627311236136,0.3283582089552239,0
26334.8297466845,55,29,0.582533777440736,24,0,30451.559846146156,3,2991.701498262607,13811.59952882042,2194.569145557042,-797.1323527055652,1.1563226396016455,2.0,0.5244613184013187,0.5272727272727272,0
15000.0,44,24,0.6837882008898746,121,0,58136.95349825669,8,2121.6503876419238,8634.858520567805,767.9463703998323,-1353.7040172420916,6.308703721501152,10.083333333333334,0.9370075452091849,0.5454545454545454,0
44611.86331110884,51,27,0.7531188471796741,189,0,29333.157387088948,8,2145.759662851442,17928.32643323364,3717.655275925737,1571.895613074295,0.657519215965693,15.75,0.4018735175486223,0.5294117647058824,0
64350.84511591925,32,33,0.7274523912861205,275,0,32632.38364701888,4,3822.880463500495,2177.179795741955,5362.570426326604,1539.6899628261094,0.507101089165746,22.916666666666668,0.033832963527053346,1.03125,0
80047.14104192056,49,24,0.8696164577322617,38,0,1000.0,7,4890.556632095765,1765.1106523564865,6670.595086826714,1780.0384547309486,-0.16533652327790233,3.1666666666666665,0.022050889380697568,0.4897959183673469,0
51481.895608395505,78,9,0.18944343316740275,15,0,28863.683909450647,4,2157.4029562969577,13888.987836966515,4290.157967366292,2132.755011069334,0.5606569759786322,1.25,0.26978392448124117,0.11538461538461539,1
82572.31091142584,75,13,0.40114796949179754,85,0,4092.077998665831,1,4643.792696527813,2807.6877400387816,6881.025909285487,2237.2332127576738,0.049557508485566615,7.083333333333333,0.03400277537406636,0.17333333333333334,0
22397.970835702174,38,29,0.9477960660144571,197,0,17695.07624137588,1,2759.8865057425783,27.98295399520857,1866.4975696418478,-893.3889361007305,0.7900303277996094,16.416666666666668,0.0012493521935747851,0.7631578947368421,0
15932.351212896909,63,24,0.3965905743863297,195,0,25703.288826097858,1,3750.974334806263,24299.659378702145,1327.6959344080758,-2423.278400398187,1.613276564308448,16.25,1.5251772355502728,0.38095238095238093,0
48889.046022067625,22,13,0.12487007690592267,73,0,20468.47436608889,2,500.0,9753.431506500692,4074.0871685056354,3736.645456097883,0.41867199365783886,6.083333333333333,0.1995013668726154,0.5909090909090909,1
57681.308978786146,23,34,0.5254451263621795,130,0,15460.601189499626,6,594.4843773253438,5886.749156943697,4806.775748232179,4212.291370906834,0.26803485328645504,10.833333333333334,0.10205644187285534,1.4782608695652173,0
49346.10503811814,55,33,0.10949097255446216,64,0,15594.296405015833,5,4230.12862253837,12936.659923730298,4112.175419843178,-117.95320269519198,0.3160187899930457,5.333333333333333,0.26216172307291896,0.6,0
15000.0,79,9,0.2028532387278652,102,0,21834.27602262616,2,3412.414410402875,4054.6270778397393,720.9298332668726,-2691.4845771360024,2.523855884338144,8.5,0.4686802712669825,0.11392405063291139,0
48217.59920974423,39,34,0.9983187565709567,280,1,21179.37372292603,8,3605.515797537215,30718.804783920914,4018.133267478686,412.617469941471,0.4392457125622696,23.333333333333332,0.6370869824998046,0.8717948717948718,0
23910.609989902936,79,10,0.541362638396132,154,0,25304.08851980075,9,1381.8464258038264,710.8823195156907,1992.5508324919113,610.7044066880849,1.058278669196907,12.833333333333334,0.029730831618929206,0.12658227848101267,0
63393.45097660077,35,10,0.284058389040429,283,0,24182.825232345134,7,2366.6476120222796,10242.885852026378,5282.787581383397,2916.1399693611174,0.3814719795152229,23.583333333333332,0.16157640409586066,0.2857142857142857,1
57331.96492193697,31,20,0.9947749545739061,270,0,44183.13935879628,9,500.0,15018.82480244656,4777.663743494747,4286.035726769715,0.7706545453126525,22.5,0.2619624989810858,0.6451612903225806,0
31202.404273452896,27,20,0.9665589185551432,14,0,1000.0,4,1728.827722650851,6332.3040053337,2600.2003561210745,871.3726334702235,-0.18408868780569648,1.1666666666666667,0.2029428229260283,0.7407407407407407,0
39722.66165326613,63,21,0.44073904108426354,288,0,28674.597853756328,7,2965.707095810581,14063.679137824596,3310.221804438844,344.5147086282632,0.7218700021678585,24.0,0.35404674693213145,0.3333333333333333,0
28815.729562220968,30,6,0.2604031087879084,278,0,26065.144153727204,5,3491.7405112925744,26160.691641846282,2401.3107968517475,-1090.429714440827,0.9045456960388768,23.166666666666668,0.9078615061735037,0.2,0
48746.41805453656,48,16,0.83839963809219,13,0,22987.144777612066,5,1930.6052793382435,13625.540093148516,4062.2015045447133,2131.59622520647,0.4715658236035823,1.0833333333333333,0.2795187961893841,0.3333333333333333,0
69102.84641002477,47,1,0.7156207169717858,213,0,14412.843621536567,3,3828.2303015749158,3701.465182531378,5758.570534168731,1930.340232593815,0.20857091090021573,17.75,0.05356458344086975,0.02127659574468085,0
30285.479073289127,20,11,0.6869414350035103,130,1,22754.372729822153,9,2942.579601421303,8251.856874512927,2523.789922774094,-418.7896786472088,0.7513294630326921,10.833333333333334,0.27246908838865996,0.55,0
60080.93031035689,47,17,0.8931137413224726,128,0,1000.0,5,2661.1052796708236,24259.231049224913,5006.744192529741,2345.638912858917,0.008278610632976906,10.666666666666666,0.403775889020198,0.3617021276595745,0
39394.84763255119,23,10,0.6894171338713246,38,0,28100.76838300625,6,3125.4468038837936,5961.978457817167,3282.9039693792656,157.45716549547205,0.7133107518300728,3.1666666666666665,0.15133904091790168,0.43478260869565216,0
34142.543354753114,46,15,0.28379794304154915,6,0,30820.887526313436,3,6149.428838925247,11447.562161966764,2845.2119462294263,-3304.2168926958207,0.9027121150897723,0.5,0.3352873288618993,0.32608695652173914,0
47859.39280090884,25,17,0.6938631618757323,209,0,14438.972604753557,7,2758.4897339930976,6264.51098248955,3988.2827334090703,1229.7929994159726,0.3016956914772927,17.416666666666668,0.1308940756634628,0.68,0
29295.15355161252,61,34,0.30581351128366396,11,0,54110.36563177622,9,4428.36538933336,1293.6199032112638,2441.2627959677097,-1987.1025933656506,1.8470756787959481,0.9166666666666666,0.04415815404183324,0.5573770491803278,0
38927.013893056355,62,25,0.759238979656995,10,0,23193.33442377263,9,3819.427916567388,603.84638733221,3243.917824421363,-575.5100921460248,0.5958159155873439,0.8333333333333334,0.015512270964095753,0.4032258064516129,0
26042.442148223032,60,15,0.619747854491566,85,2,25661.092349400864,5,2627.760933007351,30422.78110313788,2170.2035123519195,-457.55742065543154,0.9853566037834824,7.083333333333333,1.1682000071262033,0.25,0
89294.50265832778,61,5,0.07741155198475058,279,1,45036.72496825233,7,674.5707755380154,9481.472383768501,7441.208554860648,6766.637779322633,0.504361675439066,23.25,0.10618203922416092,0.08196721311475409,1
50705.27103943457,50,11,0.512835362435142,182,0,57131.85204802334,3,2059.159135836596,1096.0831716409696,4225.439253286214,2166.280117449618,1.1267438449069858,15.166666666666666,0.02161675007690073,0.22,0
36005.489840148286,34,12,0.34330096919574093,141,0,8149.908791062346,6,3114.575240255195,19479.822035672012,3000.457486679024,-114.1177535761708,0.22635183765712047,11.75,0.5410236639511244,0.35294117647058826,0
54279.59821468444,65,3,0.32857063273229425,30,0,16342.562816899888,8,2842.8348353923348,7395.956752513687,4523.299851223704,1680.4650158313689,0.301081130929939,2.5,0.13625665988280722,0.046153846153846156,1
47753.439006183406,28,38,0.6022563023772572,188,0,23459.84246510653,8,4944.949759761206,14781.119410135336,3979.453250515284,-965.4965092459224,0.49127021955568073,15.666666666666666,0.30952994627719665,1.3571428571428572,0
45580.60800933554,30,1,0.3223248244694249,173,1,13856.90965534567,2,1899.7474376988048,1355.4049022493386,3798.384000777962,1898.636563079157,0.3040088814196507,14.416666666666666,0.029736437521231243,0.03333333333333333,1
62283.334000868505,67,25,0.7768937482048727,183,0,37691.687820257575,6,2779.7829475123644,23741.931507041805,5190.277833405708,2410.494885893344,0.6051649036599741,15.25,0.38119236691328595,0.373134328358209,0
65150.154200946105,28,26,0.07079143601117444,100,1,12205.257459232493,7,3804.546685307835,8929.04923224193,5429.179516745508,1624.6328314376733,0.18734042319511884,8.333333333333334,0.1370533860089047,0.9285714285714286,1
39389.97704778945,48,26,0.6603882523958254,38,0,43999.047453199506,7,2582.795309513425,13404.062352179733,3282.4980873157874,699.7027778023626,1.117011248821449,3.1666666666666665,0.34029119478585645,0.5416666666666666,0
38483.635187106396,45,14,0.8091948036567412,116,0,34354.70873961209,3,4460.5102599509955,318.8257877743713,3206.969598925533,-1253.5406610254627,0.8927095523221864,9.666666666666666,0.008284710792632996,0.3111111111111111,0
44498.96605696712,61,7,0.6728316899204301,151,0,42460.64779275975,9,1368.648492785624,3787.8164959024157,3708.2471714139265,2339.5986786283024,0.954194030899551,12.583333333333334,0.08512144958723966,0.11475409836065574,0
15000.0,23,6,0.49722919501999574,236,0,12272.441002324702,2,720.349232883405,3112.174212706543,330.1313921073585,-390.21784077604644,3.097867822663194,19.666666666666668,0.7855897901843241,0.2608695652173913,0
19696.178756028956,58,39,0.9503070137361812,277,0,19247.583761206766,3,2570.3691075261636,29876.648089908846,1641.3482296690797,-929.0208778570839,0.9772242626156672,23.083333333333332,1.516875352319986,0.6724137931034483,0
77337.48534889049,33,11,0.2999384897980636,43,0,38469.783216761076,2,2893.444738180827,2049.8267399193537,6444.790445740874,3551.3457075600472,0.49742738651526347,3.5833333333333335,0.026504957210232865,0.3333333333333333,1
82899.35427002568,21,12,0.019167887524977778,140,2,35748.89784250871,9,3327.151320669052,12277.592272367105,6908.27952250214,3581.128201833088,0.43123252475604157,11.666666666666666,0.14810238729213326,0.5714285714285714,0
45019.27920887243,52,16,0.43198937146344085,240,0,20697.118585704888,4,3207.68202446399,436.94384373837727,3751.6066007393692,543.9245762753794,0.45973900403154133,20.0,0.009705705009427695,0.3076923076923077,0
61531.13926111533,77,16,0.03301193590032725,165,0,22832.01303470633,2,2387.405505695929,2202.528405651335,5127.594938426278,2740.1894327303485,0.37106436365196716,13.75,0.0357953457728878,0.2077922077922078,1
56225.00309087072,65,35,0.9539367525264087,43,1,18484.780782702175,3,738.0483309438664,4133.924782222351,4685.416924239226,3947.36859329536,0.3287644244825939,3.5833333333333335,0.07352466971929038,0.5384615384615384,0
111577.61616910476,73,20,0.2099180457480515,155,0,22428.33963284459,4,2821.9368410794173,15823.377022621455,9298.13468075873,6476.197839679313,0.2010111024316262,12.916666666666666,0.14181497656877584,0.273972602739726,1
72391.49822869153,76,7,0.7889270239488795,34,0,10519.891907099223,6,1441.133067153349,15605.362309677172,6032.624852390961,4591.491785237612,0.14531943894662738,2.8333333333333335,0.21556899209874575,0.09210526315789473,0
47441.648170384666,43,4,0.7745720831743649,149,1,8001.738201075095,5,3105.8342788182267,30491.72328334375,3953.4706808653887,847.6364020471619,0.1686648442806454,12.416666666666666,0.6427205727303996,0.09302325581395349,0
30889.191187991484,79,25,0.21772889968293352,81,0,40081.45773420135,3,1338.0112123347708,24861.17414470445,2574.099265665957,1236.088053331186,1.2975884506093336,6.75,0.8048502789664984,0.31645569620253167,1
17871.07359484855,74,15,0.6212265304801673,150,0,21918.93354875017,8,3568.815166593855,850.2926454032181,1489.2561329040457,-2079.5590336898094,1.2265034572443618,12.5,0.04757927053964572,0.20270270270270271,0
54069.27271734446,29,35,0.04807896848645021,234,0,42269.91611321052,8,5501.867881451191,17711.790394674517,4505.7727264453715,-996.0951550058198,0.7817733435066362,19.5,0.32757589485742966,1.206896551724138,0
34872.98509431393,28,27,0.48357458570386747,69,0,33939.772025791186,7,1911.0423402441083,5999.730614916832,2906.0820911928276,995.0397509487193,0.9732396562554404,5.75,0.1720452263748162,0.9642857142857143,0
21554.925808046515,54,28,0.014647127272486737,274,0,29680.15768910074,3,1102.3428627406463,20090.657709543102,1796.2438173372095,693.9009545965632,1.3769547598266867,22.833333333333332,0.9320680520293511,0.5185185185185185,0
37068.54231514947,42,11,0.9211438801808418,189,0,14346.673893923253,1,4716.765194526994,935.2664792753299,3089.0451929291225,-1627.720001597871,0.3870309701404131,15.75,0.025230732606744497,0.2619047619047619,0
28369.0399277121,35,36,0.9760860241995717,266,0,6838.3033900299415,5,5650.501316385625,17303.018852858677,2364.086660642675,-3286.41465574295,0.24104810763616968,22.166666666666668,0.6099261341571289,1.0285714285714285,0
83742.83270145129,36,29,0.22228276663858526,273,0,18146.369219092805,1,1131.628983541987,1739.2790505699465,6978.569391787608,5846.94040824562,0.2166916097021199,22.75,0.020769288480729935,0.8055555555555556,1
67632.79513898901,40,22,0.20810603459637278,174,0,47978.76111135326,6,2862.7011498597926,4062.278440212727,5636.066261582418,2773.365111722625,0.7094008315456184,14.5,0.060063737301770954,0.55,1
49840.547173667655,72,15,0.7537201765621296,264,0,38334.3529430075,7,3730.1348125938584,292.726954727119,4153.378931138971,423.24411854511254,0.7691398894444874,22.0,0.005873269282279789,0.20833333333333334,0
79598.88277780052,55,13,0.25337939882933447,232,1,16743.790192529043,5,2609.614968568017,1320.7883459750406,6633.240231483377,4023.62526291536,0.21035207540876125,19.333333333333332,0.01659305130779295,0.23636363636363636,1
51547.36615295237,71,9,0.895076559161845,38,0,18316.59653893688,4,500.0,5900.959229294911,4295.613846079364,3923.030807037035,0.35533525582252856,3.1666666666666665,0.1144764450580359,0.1267605633802817,0
32774.31597343473,35,6,0.5739291361229822,219,0,11063.657791142674,2,940.632464916609,17056.093089687034,2731.1929977862274,1790.5605328696183,0.3375709747874018,18.25,0.5204103452078718,0.17142857142857143,0
80462.48154539315,43,36,0.3507776230103121,55,0,1793.7158119870437,5,1098.3101920818704,14857.601575569885,6705.20679544943,5606.896603367559,0.022292573849777595,4.583333333333333,0.1846525397950587,0.8372093023255814,1
60778.200873693175,23,28,0.8326937463494201,215,0,26524.00019956791,9,1439.8438466668283,2682.6875200582813,5064.850072807764,3625.0062261409357,0.43640647170009234,17.916666666666668,0.044138975512508755,1.2173913043478262,0
29255.07691347087,21,2,0.4934067004133952,34,1,50876.16114574591,4,3130.276867886162,1645.09673324934,2437.9230761225726,-692.3537917635895,1.7390540895252042,2.8333333333333335,0.056232863038272664,0.09523809523809523,0
46193.22643832784,61,14,0.9116329137084755,44,0,51064.49050163325,2,4646.5947618512,4930.896124466726,3849.43553652732,-797.15922532388,1.1054540771212202,3.6666666666666665,0.10674500364355197,0.22950819672131148,0
32487.634932304856,68,35,0.928014236729381,105,0,34118.55939667905,6,963.8082965538226,21478.775443574483,2707.3029110254047,1743.494614471582,1.0502013910145378,8.75,0.6611369368170457,0.5147058823529411,0
22344.00538071328,46,18,0.16542015212840933,178,0,15959.913393263105,8,1821.1341091190952,958.7792251902746,1862.0004483927733,40.86633927367802,0.7142816662154609,14.833333333333334,0.04290990844541534,0.391304347826087,0
68523.55095063282,76,12,0.0023234061319302723,22,1,3257.796864041884,2,1335.0590464386953,7828.837446159254,5710.295912552735,4375.23686611404,0.04754273266411623,1.8333333333333333,0.11425031740984161,0.15789473684210525,1
88188.33280940261,78,20,0.9839309401424022,61,0,40705.93278464068,9,3432.6209228392295,930.0107518294283,7349.027734116884,3916.4068112776545,0.4615795705381634,5.083333333333333,0.010545734590985156,0.2564102564102564,0
22028.648523617176,51,36,0.9061375361274794,231,0,31708.25202335653,7,1767.1137570873973,6352.785811605883,1835.7207103014314,68.60695321403409,1.4394097753823498,19.25,0.2883874516766195,0.7058823529411765,0
61259.384733811414,34,26,0.05544523570384141,51,0,20256.577400342157,2,1483.9191247851,1355.809339699242,5104.9487278176175,3621.0296030325176,0.33066896587947237,4.25,0.022132271579131918,0.7647058823529411,1
36987.14861756346,60,28,0.8330342639410699,72,1,17750.61846531591,5,604.4076079175661,837.4790971395089,3082.2623847969553,2477.854776879389,0.47991313547449216,6.0,0.022642434695326293,0.4666666666666667,0
40257.49232470608,60,19,0.4578049325592066,202,1,34006.548664387636,5,5039.573713644644,2117.701407763453,3354.79102705884,-1684.7826865858042,0.8447259553600602,16.833333333333332,0.05260390763246365,0.31666666666666665,0
38152.121515222614,70,24,0.2589616050249752,147,0,12600.67723229279,7,6284.343262921608,2947.1476982324257,3179.3434596018847,-3104.999803319723,0.33027461467025226,12.25,0.07724728222666517,0.34285714285714286,0
32720.18460640368,33,5,0.8787465236769298,28,0,28588.48250350063,5,3126.260050542786,3233.304995523752,2726.68205053364,-399.57800000914585,0.8737261982900172,2.3333333333333335,0.09881683231368324,0.15151515151515152,0
50970.43255889654,19,35,0.19666723239030726,99,0,6702.673798587348,6,5228.392984446971,10363.92555475699,4247.536046574712,-980.8569378722596,0.13150121476490084,8.25,0.20333210911603375,1.8421052631578947,0
